date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio
2021-11-28,US,VA,,51,,,iso1:us#iso2:us-va,963739,14635,1238326,10327535,1547,17977,12533,996,,1908,1332,221,,0,15593805,6393468,5516063,0.079,,16.5,0.21,1.11,0.1,,,0.7,2,0.749,0.646,0,12883121,2,3,1181437,0.138
2021-11-29,US,VA,,51,,,iso1:us#iso2:us-va,967209,14684,1239916,10343543,1547,17242,12529,1056,,1916,1338,224,,3470,15561375,6444314,5537205,0.081,,16.1,0.22,1.12,0.1,,,0.7,2,0.755,0.649,49,13075460,2,3,1295552,0.152
2021-11-30,US,VA,,51,,,iso1:us#iso2:us-va,969116,14710,1241887,10367215,1547,17221,13105,1075,,1917,1382,231,,1907,15628535,6451445,5542940,0.084,,16.7,0.22,1.13,0.1,,,0.72,2,0.756,0.649,26,13100880,2,3,1308020,0.153
2021-12-01,US,VA,,51,,,iso1:us#iso2:us-va,971529,14730,1244294,10394705,1547,17986,13963,1061,,1925,1417,233,,2413,15686355,6459248,5551137,0.085,,18.1,0.2,1.14,0.1,,,0.74,2,0.757,0.65,20,13133903,2,3,1324537,0.155
2021-12-02,US,VA,,51,,,iso1:us#iso2:us-va,974001,14741,1246911,10422159,1547,17777,13848,1065,,1916,1455,237,,2472,15756175,6471873,5564468,0.086,,19.3,0.19,1.14,0.1,,,0.76,2,0.758,0.652,11,13178709,2,3,1347055,0.158
2021-12-03,US,VA,,51,,,iso1:us#iso2:us-va,976599,14753,1249352,10446287,1547,17976,14068,1112,,1917,1448,243,,2598,15820055,6483375,5578583,0.086,,21.5,0.17,1.15,0.1,,,0.76,2,0.76,0.654,12,13237152,2,3,1377047,0.161
2021-12-04,US,VA,,51,,,iso1:us#iso2:us-va,976599,14753,1251524,10465001,1547,18001,13516,1162,,1914,1388,245,,0,15846355,6497352,5595836,0.089,,23.2,0.17,1.16,0.1,,,0.73,2,0.761,0.656,0,13309662,2,3,1417239,0.166
2021-12-05,US,VA,,51,,,iso1:us#iso2:us-va,976599,14753,1253321,10478008,1547,17990,13336,1152,,1911,1369,255,,0,15834735,6509980,5611245,0.091,,24.9,0.17,1.16,0.1,,,0.72,2,0.763,0.657,0,13378547,2,3,1456351,0.171
2021-12-06,US,VA,,51,,,iso1:us#iso2:us-va,983055,14771,1255659,10495027,1547,17269,13028,1231,,1919,1435,254,,6456,15822135,6521484,5628475,0.094,,26.5,0.14,1.17,0.1,,,0.75,3,0.764,0.659,18,13441242,3,3,1489209,0.174
2021-12-07,US,VA,,51,,,iso1:us#iso2:us-va,985297,14798,1258153,10516631,1547,17273,13490,1241,,1921,1461,252,,2242,15841765,6529116,5638663,0.098,,27.1,0.13,1.17,0.1,,,0.76,3,0.765,0.661,27,13480440,3,3,1510331,0.177
2021-12-08,US,VA,,51,,,iso1:us#iso2:us-va,988147,14838,1260934,10543410,1547,17999,14251,1282,,1912,1454,244,,2850,16016985,6546915,5659228,0.101,,27.8,0.13,1.18,0.1,,,0.76,3,0.767,0.663,40,13560631,3,3,1554123,0.182
2021-12-09,US,VA,,51,,,iso1:us#iso2:us-va,991221,14868,1263543,10567922,1547,18011,14102,1303,,1916,1438,263,,3074,16057155,6549561,5660070,0.102,,28.8,0.13,1.19,0.1,,,0.75,3,0.767,0.663,30,13563316,3,3,1555143,0.182
2021-12-10,US,VA,,51,,,iso1:us#iso2:us-va,994069,14895,1266108,10591172,1547,18010,13873,1353,,1911,1419,282,,2848,16123465,6560563,5669829,0.104,,29.2,0.12,1.2,0.1,,,0.74,3,0.769,0.664,27,13607096,3,3,1579870,0.185
2021-12-11,US,VA,,51,,,iso1:us#iso2:us-va,994069,14895,1268122,10609668,1547,17991,13406,1321,,1911,1388,292,,0,16220165,6573298,5682641,0.103,,29.3,0.12,1.21,0.1,,,0.73,3,0.77,0.666,0,13672858,3,3,1618663,0.19
2021-12-12,US,VA,,51,,,iso1:us#iso2:us-va,994069,14895,1269717,10623101,1547,18003,13187,1344,,1921,1400,291,,0,16220965,6582735,5692596,0.102,,29.4,0.12,1.22,0.1,,,0.73,3,0.771,0.667,0,13722269,3,3,1647904,0.193
2021-12-13,US,VA,,51,,,iso1:us#iso2:us-va,1000694,14957,1272179,10640315,1547,17230,12835,1367,,1911,1419,310,,6625,16220445,6592224,5701592,0.102,,29.5,0.12,1.23,0.1,,,0.74,3,0.772,0.668,62,13770963,3,3,1676935,0.196
2021-12-14,US,VA,,51,,,iso1:us#iso2:us-va,1003110,14992,1275259,10663835,1547,17237,13357,1402,,1913,1452,317,,2416,16356845,6599469,5709078,0.104,,29.8,0.12,1.25,0.1,,,0.76,3,0.773,0.669,35,13803982,3,3,1695672,0.199
2021-12-15,US,VA,,51,,,iso1:us#iso2:us-va,1006245,15025,1279090,10692498,1547,18030,14195,1420,,1924,1485,336,,3135,16411695,6607100,5716261,0.109,,30.3,0.12,1.26,0.1,,,0.77,3,0.774,0.67,33,13842098,3,3,1718423,0.201
2021-12-16,US,VA,,51,,,iso1:us#iso2:us-va,1009933,15055,1282984,10720651,1547,18009,14118,1397,,1928,1501,338,,3688,16454595,6618241,5726493,0.113,,31.3,0.12,1.28,0.1,,,0.78,3,0.775,0.671,30,13896642,3,3,1750449,0.205
2021-12-17,US,VA,,51,,,iso1:us#iso2:us-va,1013390,15083,1286783,10747822,1547,17987,13856,1462,,1918,1448,335,,3457,16594425,6627690,5733765,0.117,,32.3,0.11,1.3,0.1,,,0.75,3,0.776,0.672,28,13938248,3,3,1775357,0.208
2021-12-18,US,VA,,51,,,iso1:us#iso2:us-va,1013390,15083,1290166,10768834,1547,17990,13580,1417,,1918,1429,341,,0,16578865,6641432,5746955,0.122,,34.4,0.11,1.32,0.1,,,0.75,3,0.778,0.673,0,14009347,3,3,1817759,0.213
2021-12-19,US,VA,,51,,,iso1:us#iso2:us-va,1013390,15083,1293383,10785009,1547,18000,13262,1482,,1913,1406,344,,0,16573985,6650482,5752388,0.128,,36.4,0.11,1.33,0.1,,,0.73,3,0.779,0.674,0,14058525,3,3,1850876,0.217
2021-12-20,US,VA,,51,,,iso1:us#iso2:us-va,1023698,15136,1297435,10804641,1547,17232,12729,1495,,1916,1410,346,,10308,16539545,6661118,5758075,0.133,,38.5,0.09,1.35,0.1,,,0.74,3,0.78,0.675,53,14102443,3,3,1878002,0.22
2021-12-21,US,VA,,51,,,iso1:us#iso2:us-va,1028135,15174,1303156,10828786,1547,17200,13013,1591,,1918,1460,369,,4437,16614315,6669651,5763418,0.145,,41.9,0.09,1.36,0.1,,,0.76,3,0.781,0.675,38,14143206,3,3,1904183,0.223
2021-12-22,US,VA,,51,,,iso1:us#iso2:us-va,1034107,15224,1310937,10859666,1547,17959,13526,1626,,1915,1435,364,,5972,16690375,6677407,5767688,0.16,,46.6,0.08,1.37,0.1,,,0.75,3,0.782,0.676,50,14172501,3,3,1922163,0.225
2021-12-23,US,VA,,51,,,iso1:us#iso2:us-va,1040580,15257,1319121,10887022,1547,17977,12961,1675,,1912,1385,367,,6473,16758355,6688229,5773527,0.178,,51.3,0.07,1.38,0.1,,,0.72,3,0.784,0.676,33,14232148,3,3,1961175,0.23
2021-12-24,US,VA,,51,,,iso1:us#iso2:us-va,1049336,15294,1327228,10914941,1547,17996,12258,1682,,1907,1364,363,,8756,16782955,6711852,5786373,0.195,,60.2,0.06,1.39,0.1,,,0.72,3,0.786,0.678,37,14348856,3,3,2037010,0.239
2021-12-25,US,VA,,51,,,iso1:us#iso2:us-va,1049336,15294,1332309,10930561,1547,17987,11609,1713,,1904,1353,374,,0,16784125,6717768,5788710,0.207,,64.7,0.06,1.39,0.1,,,0.71,3,0.787,0.678,0,14372940,3,3,2052468,0.24
2021-12-26,US,VA,,51,,,iso1:us#iso2:us-va,1049336,15294,1337479,10942269,1547,17995,12025,1786,,1914,1387,356,,0,16721265,6719709,5788915,0.219,,69.3,0.06,1.39,0.1,,,0.72,3,0.787,0.678,0,14374947,3,3,2052684,0.24
2021-12-27,US,VA,,51,,,iso1:us#iso2:us-va,1067849,15319,1346123,10959161,1547,17305,11975,1990,,1919,1433,412,,18513,16698305,6723892,5791790,0.24,,73.9,0.05,1.38,0.1,,,0.75,3,0.788,0.679,25,14394838,3,3,2064732,0.242
2021-12-28,US,VA,,51,,,iso1:us#iso2:us-va,1075288,15504,1358686,10981561,1547,17247,12740,2081,,1917,1456,397,,7439,16698305,6725990,5792074,0.267,,78.9,0.05,1.38,0.1,,,0.76,5,0.788,0.679,,14395886,5,3,2065179,0.242
2021-12-29,US,VA,,51,,,iso1:us#iso2:us-va,1087400,15541,1373082,11005068,1547,17992,13579,2277,,1917,1469,380,,12112,16812085,6731602,5795304,0.299,,89.2,0.04,1.36,0.1,,,0.77,5,0.789,0.679,37,14415849,5,3,2076476,0.243
2021-12-30,US,VA,,51,,,iso1:us#iso2:us-va,1100900,15565,1389842,11030440,1547,17986,13611,2326,,1923,1483,423,,13500,16881235,6740349,5800214,0.33,,101.0,0.04,1.35,0.1,,,0.77,5,0.79,0.68,24,14449479,5,3,2096635,0.246
2021-12-31,US,VA,,51,,,iso1:us#iso2:us-va,1118518,15587,1403042,11052943,1547,17984,13245,2468,,1930,1460,437,,17618,16891135,6752283,5807768,0.355,,115.8,0.03,1.33,0.1,,,0.76,5,0.791,0.68,22,14499285,5,3,2126728,0.249
2022-01-01,US,VA,,51,,,iso1:us#iso2:us-va,1118518,15587,1412732,11067135,1547,17970,12815,2543,,1919,1410,458,,0,16880455,6766751,5815658,0.371,,129.0,0.03,1.31,0.1,,,0.73,5,0.793,0.681,0,14565314,5,3,2167365,0.254
2022-01-02,US,VA,,51,,,iso1:us#iso2:us-va,1118518,15587,1421478,11081379,1547,17966,12875,2695,,1919,1433,446,,0,16879375,6766751,5815658,0.376,,142.2,0.03,1.29,0.1,,,0.75,5,0.793,0.681,0,14565314,5,3,2167365,0.254
2022-01-03,US,VA,,51,,,iso1:us#iso2:us-va,1160703,15615,1432712,11101614,1547,17269,12685,2928,,1928,1486,485,,42185,16878615,6781070,5822397,0.378,,155.4,0.02,1.26,0.1,,,0.77,5,0.794,0.682,28,14620329,5,3,2200426,0.258
2022-01-04,US,VA,,51,,,iso1:us#iso2:us-va,1176159,15622,1445916,11122419,1547,17308,13092,3039,,1929,1503,495,,15456,16878615,6785415,5824108,0.382,,168.8,0.02,1.24,0.1,,,0.78,5,0.795,0.682,7,14632219,5,3,2207564,0.259
2022-01-05,US,VA,,51,,,iso1:us#iso2:us-va,1186887,15631,1461874,11145165,1547,18012,13880,3173,,1942,1525,514,,10728,16953825,6791673,5827822,0.388,,166.5,0.02,1.21,0.1,,,0.79,5,0.796,0.683,9,14657741,5,3,2222682,0.26
2022-01-06,US,VA,,51,,,iso1:us#iso2:us-va,1202727,15642,1479198,11172624,1547,18003,13752,3473,,1934,1520,542,,15840,17266955,6797050,5831063,0.386,,170.4,0.02,1.18,0.1,,,0.79,5,0.796,0.683,11,14678360,5,3,2234862,0.262
2022-01-07,US,VA,,51,,,iso1:us#iso2:us-va,1221036,15651,1496706,11197934,1547,17992,13730,3612,,1931,1522,549,,18309,17266955,6805106,5835838,0.392,,171.6,0.02,1.16,0.1,,,0.79,5,0.797,0.684,9,14709030,5,3,2252628,0.264
2022-01-08,US,VA,,51,,,iso1:us#iso2:us-va,1221036,15651,1509684,11222736,1547,17845,13451,3617,,1916,1494,547,,0,17407425,6813247,5840832,0.384,,180.2,0.02,1.13,0.1,,,0.78,5,0.798,0.684,0,14743724,5,3,2273876,0.266
2022-01-09,US,VA,,51,,,iso1:us#iso2:us-va,1221036,15651,1521171,11244130,1547,17812,13648,3815,,1924,1496,564,,0,17407525,6822217,5845731,0.38,,188.9,0.02,1.1,0.1,,,0.78,5,0.799,0.685,0,14779199,5,3,2295157,0.269
2022-01-10,US,VA,,51,,,iso1:us#iso2:us-va,1278739,15671,1533834,11267507,1547,17394,13253,3868,,1912,1516,602,,57703,17404935,6828624,5849444,0.379,,197.6,0.02,1.07,0.1,,,0.79,5,0.8,0.685,20,14805254,5,3,2310812,0.271
2022-01-11,US,VA,,51,,,iso1:us#iso2:us-va,1295420,15715,1548537,11297039,1547,17360,13504,3934,,1933,1577,633,,16681,17566895,6840059,5856964,0.37,,199.6,0.02,1.04,0.1,,,0.82,5,0.801,0.686,,14859926,5,3,2345563,0.275
2022-01-12,US,VA,,51,,,iso1:us#iso2:us-va,1315256,15750,1565590,11332526,1547,18070,14133,3963,,1924,1563,621,,19836,17631865,6848924,5862463,0.356,,214.8,0.02,1.01,0.1,,,0.81,5,0.802,0.687,35,14899136,5,3,2369316,0.278
2022-01-13,US,VA,,51,,,iso1:us#iso2:us-va,1334198,15785,1582290,11366693,1547,18043,13862,3913,,1916,1538,636,,18942,17663735,6857184,5867830,0.347,,220.0,0.02,0.99,0.1,,,0.8,5,0.803,0.687,35,14930453,5,3,2388294,0.28
2022-01-14,US,VA,,51,,,iso1:us#iso2:us-va,1351417,15803,1598100,11399117,1547,18088,13941,4017,,1929,1560,637,,17219,17743375,6865359,5873200,0.335,,218.2,0.02,0.96,0.1,,,0.81,5,0.804,0.688,18,14965781,5,3,2410071,0.282
2022-01-15,US,VA,,51,,,iso1:us#iso2:us-va,1351417,15803,1610954,11426103,,18055,13667,3909,,1929,1522,645,,0,17801875,6874002,5878541,0.332,,211.5,,0.94,0.1,,,0.79,5,0.805,0.689,0,15002339,5,3,2432223,0.285
2022-01-16,US,VA,,51,,,iso1:us#iso2:us-va,1351417,15803,1618593,11441695,,18026,13281,3878,,1922,1470,629,,0,17803175,6880234,5882280,0.33,,204.9,,0.91,0.1,,,0.76,5,0.806,0.689,0,15027836,5,3,2447444,0.287
2022-01-17,US,VA,,51,,,iso1:us#iso2:us-va,1397155,15814,1625782,11455873,,17298,12859,3958,,1929,1439,631,,45738,17803175,6887211,5886111,0.328,,198.2,,0.89,0.1,,,0.75,5,0.807,0.69,11,15057117,5,3,2465537,0.289
2022-01-18,US,VA,,51,,,iso1:us#iso2:us-va,1407403,15822,1637129,11478884,,17315,13297,3992,,1932,1501,628,,10248,17824675,6893267,5889261,0.328,,187.4,,0.87,0.1,,,0.78,5,0.808,0.69,8,15080779,5,3,2479824,0.291
2022-01-19,US,VA,,51,,,iso1:us#iso2:us-va,1419883,15835,1649576,11506080,,17839,14086,3901,,1924,1539,635,,12480,17862975,7043132,5986094,0.326,,175.1,,0.85,0.1,,,0.8,5,0.825,0.701,13,15095236,5,3,2487727,0.291
2022-01-20,US,VA,,51,,,iso1:us#iso2:us-va,1434686,15853,1661456,11534672,,18076,14207,3884,,1913,1532,627,,14803,17895875,7048293,5989310,0.32,,168.2,,0.84,0.1,,,0.8,5,0.826,0.702,18,15112989,5,3,2497774,0.293
2022-01-21,US,VA,,51,,,iso1:us#iso2:us-va,1451713,15853,1672418,11561076,,18047,13980,3776,,1924,1516,613,,17027,17917075,7054969,5993358,0.315,,167.9,,0.82,0.1,,,0.79,5,0.827,0.702,0,15133567,5,3,2508085,0.294
2022-01-22,US,VA,,51,,,iso1:us#iso2:us-va,1451713,15853,1680376,11580934,,18012,13611,3527,,1917,1498,589,,0,17980385,7061413,5997325,0.31,,158.8,,0.81,0.1,,,0.78,5,0.827,0.703,0,15156760,5,3,2520840,0.295
2022-01-23,US,VA,,51,,,iso1:us#iso2:us-va,1451713,15853,1686766,11594788,,18006,13490,3540,,1915,1468,589,,0,17986785,7067079,6001869,0.308,,149.8,,0.79,0.1,,,0.77,5,0.828,0.703,0,15177550,5,3,2531320,0.297
2022-01-24,US,VA,,51,,,iso1:us#iso2:us-va,1481294,15948,1694413,11611467,,17338,13180,3625,,1912,1481,586,,29581,17986785,7070998,6004456,0.306,,140.8,,0.78,0.1,,,0.77,5,0.828,0.703,95,15190994,5,3,2538953,0.297
2022-01-25,US,VA,,51,,,iso1:us#iso2:us-va,1491993,16002,1702565,11635471,,17323,13452,3484,,1919,1507,590,,10699,18049785,7074791,6006596,0.295,,141.6,,0.77,0.1,,,0.79,5,0.829,0.704,54,15201746,5,3,2544870,0.298
2022-01-26,US,VA,,51,,,iso1:us#iso2:us-va,1503119,16052,1711421,11660313,,17955,14126,3371,,1928,1514,572,,11126,18062885,7078791,6009038,0.286,,139.3,,0.76,0.1,,,0.79,5,0.829,0.704,50,15215820,5,3,2552537,0.299
2022-01-27,US,VA,,51,,,iso1:us#iso2:us-va,1514862,16088,1719767,11685007,,18057,14121,3304,,1928,1495,562,,11743,18079685,7082757,6012324,0.279,,134.2,,0.75,0.1,,,0.78,5,0.83,0.704,36,15231999,5,3,2561248,0.3
2022-01-28,US,VA,,51,,,iso1:us#iso2:us-va,1525603,16127,1726916,11709962,,17980,13832,3145,,1934,1501,557,,10741,18135085,7087842,6016304,0.268,,123.7,,0.74,0.1,,,0.78,5,0.83,0.705,39,15250400,5,3,2570182,0.301
2022-01-29,US,VA,,51,,,iso1:us#iso2:us-va,1525603,16127,1731531,11725859,,17972,13391,3039,,1945,1467,526,,0,18164085,7088677,6016597,0.261,,118.3,,0.74,0.1,,,0.75,5,0.83,0.705,0,15251019,5,3,2570704,0.301
2022-01-30,US,VA,,51,,,iso1:us#iso2:us-va,1525603,16127,1735514,11735824,,17957,13254,3033,,1935,1434,534,,0,18169385,7096495,6023496,0.257,,113.0,,0.73,0.1,,,0.74,5,0.831,0.706,0,15284804,5,3,2587944,0.303
2022-01-31,US,VA,,51,,,iso1:us#iso2:us-va,1545650,16217,1740855,11751968,,17397,12945,3023,,1932,1467,522,,20047,18169385,7099884,6026645,0.248,,107.7,,0.72,0.1,,,0.76,5,0.832,0.706,90,15298693,5,3,2595314,0.304
2022-02-01,US,VA,,51,,,iso1:us#iso2:us-va,1551705,16252,1746787,11772226,,17503,13304,2820,,1928,1498,511,,6055,18197185,7102310,6028516,0.244,,99.9,,0.72,0.1,,,0.78,5,0.832,0.706,35,15306908,5,3,2599524,0.305
2022-02-02,US,VA,,51,,,iso1:us#iso2:us-va,1558383,16412,1752424,11795225,,18025,13737,2664,,1927,1484,486,,6678,18212085,7106836,6031861,0.233,,92.5,,0.71,0.1,,,0.77,5,0.833,0.707,,15322942,5,3,2607368,0.305
2022-02-03,US,VA,,51,,,iso1:us#iso2:us-va,1565522,16548,1757643,11818457,,18057,13627,2617,,1931,1506,480,,7139,18239385,7110629,6034960,0.221,,84.8,,0.71,0.1,,,0.78,5,0.833,0.707,136,15336892,5,3,2614150,0.306
2022-02-04,US,VA,,51,,,iso1:us#iso2:us-va,1572022,16703,1762608,11840966,,18048,13873,2477,,1922,1463,467,,6500,18268085,7115508,6038884,0.214,,77.7,,0.71,0.1,,,0.76,5,0.834,0.708,155,15351105,5,3,2620538,0.307
2022-02-05,US,VA,,51,,,iso1:us#iso2:us-va,1572022,16703,1766065,11854637,,17979,13473,2386,,1930,1443,447,,0,18269185,7121239,6043352,0.211,,73.3,,0.7,0.1,,,0.75,3,0.834,0.708,0,15369039,3,3,2628792,0.308
2022-02-06,US,VA,,51,,,iso1:us#iso2:us-va,1572022,16703,1768627,11862071,,17970,13158,2313,,1927,1431,434,,0,18274485,7126048,6047522,0.208,,69.0,,0.7,0.1,,,0.74,3,0.835,0.709,0,15383536,3,3,2635257,0.309
2022-02-07,US,VA,,51,,,iso1:us#iso2:us-va,1584248,17107,1771772,11874285,,17205,12826,2328,,1926,1453,434,,12226,18274485,7127855,6049608,0.202,,64.6,,0.7,0.1,,,0.75,3,0.835,0.709,404,15389274,3,3,2637569,0.309
2022-02-08,US,VA,,51,,,iso1:us#iso2:us-va,1588937,17227,1774974,11891932,,17274,13281,2280,,1929,1458,411,,4689,18302985,7129124,6051074,0.191,,62.3,,0.7,0.1,,,0.76,3,0.835,0.709,120,15392930,3,3,2639159,0.309
2022-02-09,US,VA,,51,,,iso1:us#iso2:us-va,1593675,17305,1778078,11911929,,18044,13939,2168,,1929,1473,407,,4738,18329785,7134532,6057611,0.18,,59.1,,0.7,0.1,,,0.76,3,0.836,0.71,78,15419267,3,3,2651907,0.311
2022-02-10,US,VA,,51,,,iso1:us#iso2:us-va,1598402,17393,1780979,11930275,,18028,13916,2111,,1935,1487,396,,4727,18349785,7161698,6083844,0.173,,55.0,,0.7,0.1,,,0.77,3,0.839,0.713,88,15554399,3,3,2724662,0.319
2022-02-11,US,VA,,51,,,iso1:us#iso2:us-va,1602677,17482,1783370,11947844,,18028,13780,1883,,1931,1449,372,,4275,18380685,7164968,6087512,0.163,,51.3,,0.7,0.1,,,0.75,3,0.839,0.713,89,15566704,3,3,2729267,0.32
2022-02-12,US,VA,,51,,,iso1:us#iso2:us-va,1602677,17482,1785070,11958432,,17955,13393,1827,,1937,1430,363,,0,18403885,7169207,6091818,0.155,,49.0,,0.7,0.1,,,0.74,3,0.84,0.714,0,15584349,3,3,2736030,0.321
2022-02-13,US,VA,,51,,,iso1:us#iso2:us-va,1602677,17482,1786532,11964298,,17988,13152,1826,,1937,1378,352,,0,18406085,7175107,6099513,0.149,,46.6,,0.7,0.1,,,0.71,3,0.841,0.715,0,15611872,3,3,2747402,0.322
2022-02-14,US,VA,,51,,,iso1:us#iso2:us-va,1610726,17697,1788717,11975147,,17287,12810,1847,,1934,1381,347,,8049,18406085,7177836,6103087,0.144,,44.3,,0.7,0.1,,,0.71,3,0.841,0.715,215,15624366,3,3,2753078,0.323
2022-02-15,US,VA,,51,,,iso1:us#iso2:us-va,1613719,17779,1791023,11993146,,17283,13114,1718,,1941,1423,354,,2993,18423685,7179529,6105062,0.137,,41.5,,0.7,0.1,,,0.73,3,0.841,0.715,82,15630673,3,3,2755998,0.323
2022-02-16,US,VA,,51,,,iso1:us#iso2:us-va,1616749,17878,1793743,12012956,,18048,13856,1624,,1942,1429,336,,3030,18430185,7181570,6107285,0.134,,38.6,,0.71,0.1,,,0.74,3,0.841,0.716,99,15638764,3,3,2759185,0.323
2022-02-17,US,VA,,51,,,iso1:us#iso2:us-va,1619839,17947,1796094,12034127,,17990,13872,1561,,1938,1403,313,,3090,18606405,7186152,6116063,0.127,,35.9,,0.71,0.1,,,0.72,3,0.842,0.717,69,15781611,3,3,2763033,0.324
2022-02-18,US,VA,,51,,,iso1:us#iso2:us-va,1622685,18016,1798105,12052916,,17963,13586,1493,,1930,1388,297,,2846,18634605,7188812,6119149,0.123,,33.5,,0.71,0.1,,,0.72,3,0.842,0.717,69,15791722,3,3,2766882,0.324
2022-02-19,US,VA,,51,,,iso1:us#iso2:us-va,1622685,18016,1799562,12064881,,17917,13367,1424,,1927,1350,279,,0,18653105,7191538,6122124,0.12,,32.3,,0.71,0.1,,,0.7,3,0.843,0.717,0,15801583,3,3,2770876,0.325
2022-02-20,US,VA,,51,,,iso1:us#iso2:us-va,1622685,18016,1800472,12071057,,17939,12911,1369,,1914,1316,261,,0,18653805,7193991,6125444,0.115,,31.1,,0.71,0.1,,,0.69,3,0.843,0.718,0,15813347,3,3,2775923,0.325
2022-02-21,US,VA,,51,,,iso1:us#iso2:us-va,1628623,18145,1801799,12080376,,17203,12552,1313,,1914,1353,262,,5938,18653805,7196019,6128393,0.111,,30.0,,0.71,0.1,,,0.71,3,0.843,0.718,129,15823538,3,3,2780629,0.326
2022-02-22,US,VA,,51,,,iso1:us#iso2:us-va,1630796,18230,1803380,12094734,,17208,13066,1244,,1928,1396,245,,2173,18668405,7197768,6130443,0.108,,28.6,,0.72,0.1,,,0.72,3,0.843,0.718,85,15829996,3,3,2783652,0.326
2022-02-23,US,VA,,51,,,iso1:us#iso2:us-va,1633035,18338,1804869,12111328,,18037,13974,1158,,1934,1424,240,,2239,18678105,7199826,6132761,0.102,,27.3,,0.72,0.1,,,0.74,3,0.844,0.718,108,15838172,3,3,2787075,0.327
2022-02-24,US,VA,,51,,,iso1:us#iso2:us-va,1634851,18440,1806418,12128329,,18017,13965,1141,,1934,1404,229,,1816,18692805,7202040,6135445,0.099,,25.1,,0.72,0.1,,,0.73,3,0.844,0.719,102,15848582,3,3,2791665,0.327
2022-02-25,US,VA,,51,,,iso1:us#iso2:us-va,1636510,18536,1807583,12144691,,17996,13677,1104,,1927,1378,228,,1659,18737605,7204351,6138066,0.094,,23.1,,0.72,0.1,,,0.72,2,0.844,0.719,96,15857426,2,3,2795229,0.327
2022-02-26,US,VA,,51,,,iso1:us#iso2:us-va,1636510,18536,1808374,12155032,,17976,13155,1040,,1932,1372,215,,0,18742405,7206880,6140686,0.089,,21.7,,0.73,0.1,,,0.71,2,0.844,0.719,0,15866920,2,3,2799320,0.328
2022-02-27,US,VA,,51,,,iso1:us#iso2:us-va,1636510,18536,1808882,12160492,,17973,12900,1002,,1931,1323,204,,0,18743805,7209807,6143746,0.086,,20.3,,0.73,0.1,,,0.69,2,0.845,0.72,0,15876527,2,3,2803273,0.328
2022-02-28,US,VA,,51,,,iso1:us#iso2:us-va,1639942,18771,1810093,12169793,,17239,12486,1006,,1926,1328,188,,3432,18763805,7211590,6146040,0.085,,18.9,,0.73,0.1,,,0.69,2,0.845,0.72,235,15885122,2,3,2807402,0.329
2022-03-01,US,VA,,51,,,iso1:us#iso2:us-va,1641438,18811,1811061,12185497,,17228,12751,917,,1921,1354,179,,1496,18766005,7213054,6147710,0.078,,17.8,,0.74,0.1,,,0.7,2,0.845,0.72,40,15890606,2,3,2809892,0.329
2022-03-02,US,VA,,51,,,iso1:us#iso2:us-va,1643050,18859,1812191,12202593,,18033,13644,889,,1918,1345,174,,1612,18776405,7214878,6149253,0.074,,16.8,,0.74,0.1,,,0.7,2,0.845,0.72,48,15897238,2,3,2812380,0.329
2022-03-03,US,VA,,51,,,iso1:us#iso2:us-va,1644694,18905,1813003,12218088,,17992,13458,861,,1917,1335,172,,1644,18786705,7216985,6151333,0.068,,16.5,,0.74,0.1,,,0.7,2,0.846,0.721,46,15905289,2,3,2815671,0.33
2022-03-04,US,VA,,51,,,iso1:us#iso2:us-va,1645791,18955,1813848,12232830,,17955,13246,796,,1916,1319,163,,1097,18809905,7219243,6154018,0.066,,15.5,,0.75,0.1,,,0.69,2,0.846,0.721,50,15913717,2,3,2818832,0.33
2022-03-05,US,VA,,51,,,iso1:us#iso2:us-va,1645791,18955,1814377,12242971,,17954,12722,741,,1919,1270,154,,0,18825405,7221286,6156055,0.064,,15.0,,0.75,0.1,,,0.66,2,0.846,0.721,0,15921527,2,3,2822095,0.331
2022-03-06,US,VA,,51,,,iso1:us#iso2:us-va,1645791,18955,1814746,12247958,,17952,12437,698,,1913,1240,150,,0,18825505,7223306,6158349,0.063,,14.4,,0.75,0.1,,,0.65,2,0.846,0.721,0,15930129,2,3,2825604,0.331
2022-03-07,US,VA,,51,,,iso1:us#iso2:us-va,1648179,19060,1815363,12256823,,17227,12039,716,,1908,1213,144,,2388,18825505,7224772,6160012,0.057,,13.8,,0.76,0.1,,,0.64,2,0.846,0.722,105,15936208,2,2,2828313,0.331
